更新日期,#genre#
CCTV7,http://117.27.190.42:9998/tsfile/live/23238_1.m3u8?key=txiptv$IPV4•线路54
CCTV7,http://171.108.239.99:8181/tsfile/live/1033_1.m3u8?key=txiptv$IPV4•线路55
CCTV7,http://119.62.36.174:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路56
CCTV7,http://123.163.55.234:9901/tsfile/live/0007_1.m3u8?key=txiptv$IPV4•线路57
CCTV7,http://1.195.111.251:11190/tsfile/live/0007_1.m3u8$IPV4•线路58
CCTV7,http://219.159.147.195:9901/tsfile/live/1009_1.m3u8?key=txiptv$IPV4•线路59
CCTV7,http://118.122.2.29:9999/hls/7/index.m3u8$IPV4•线路60
CCTV8,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476892.m3u8$IPV4•线路1
CCTV8,http://58.57.40.22:9901/tsfile/live/1008_1.m3u8$IPV4•线路2
CCTV8,http://61.156.228.12:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
CCTV8,http://113.220.235.232:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
CCTV8,http://101.66.199.26:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
CCTV8,http://101.66.198.93:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
CCTV8,http://101.66.198.213:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路7
CCTV8,http://101.66.198.222:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
CCTV8,http://101.66.198.245:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
CCTV8,http://121.19.134.222:808/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
CCTV8,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476892.m3u8$IPV4•线路11
CCTV8,http://58.57.40.22:9901/tsfile/live/1008_1.m3u8$IPV4•线路12
CCTV8,http://61.156.228.12:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
CCTV8,http://113.220.235.232:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
CCTV8,http://101.66.199.26:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
CCTV8,http://101.66.198.93:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
CCTV8,http://101.66.198.213:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
CCTV8,http://101.66.198.222:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路18
CCTV8,http://101.66.198.245:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路19
CCTV8,http://121.19.134.222:808/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路20
CCTV8,http://115.171.216.195:4000/udp/225.1.8.85:8000$IPV4•线路21
CCTV8,http://www.zzlag.top:9087/tsfile/live/1017_1.m3u8?key=txiptv$IPV4•线路22
CCTV8,http://222.241.154.37:9901/tsfile/live/23008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路23
CCTV8,http://58.51.111.46:1111/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路24
CCTV8,http://171.108.239.79:8181/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路25
CCTV8,http://171.8.247.154:808/hls/8/index.m3u8$IPV4•线路26
CCTV8,https://api.olelive.com/dis/live/CCTV8HD/hls.m3u8$IPV4•线路27
CCTV8,http://111.14.181.15:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路28
CCTV8,http://218.241.192.50:8808/rtp/239.3.1.175:8001$IPV4•线路29
CCTV8,http://gouwu.pthv.gitv.tv:91/live/CCTV8hd-8M/live.m3u8$IPV4•线路30
CCTV8,http://webmail.axxe.top:4022/rtp/239.3.1.175:8001$IPV4•线路31
CCTV8,http://120.234.5.29:6000/udp/239.20.0.31:3280$IPV4•线路32
CCTV8,http://1b6467f415.iok.la:9931/tsfile/live/1028_1.m3u8$IPV4•线路33
CCTV8,http://mail.petzhu.top:7000/rtp/239.254.201.155:7208$IPV4•线路34
CCTV8,http://alvin.ergotron.net:8000/udp/239.77.0.172:5146$IPV4•线路35
CCTV8,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV8_HD/index.m3u8?gMac=unknown&livodToken=a262d6f91c91f1b3b9970ca0005377026a37645dbb4150a3131badc4e3a5ad2f_1720508010_604800&fromCDN=ws$IPV4•线路36
CCTV8,http://59.62.8.250:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路37
CCTV8,http://58.57.21.166:9901/tsfile/live/0008_1.m3u8?key=txiptv$IPV4•线路38
CCTV8,http://59.62.8.250:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路39
CCTV8,http://219.159.147.195:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路40
CCTV8,http://58.17.48.228:808/hls/8/index.m3u8$IPV4•线路41
CCTV8,http://223.151.49.74:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路42
CCTV8,http://218.89.240.144:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路43
CCTV8,http://124.165.251.82:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路44
CCTV8,http://118.122.2.29:9999/hls/8/index.m3u8$IPV4•线路45
CCTV8,http://117.27.190.42:9998/tsfile/live/23239_1.m3u8?key=txiptv$IPV4•线路46
CCTV8,http://171.108.239.99:8181/tsfile/live/1034_1.m3u8?key=txiptv$IPV4•线路47
CCTV8,http://14.29.76.30:9901/tsfile/live/1014_1.m3u8?key=txiptv$IPV4•线路48
CCTV8,http://123.163.55.234:9901/tsfile/live/0008_1.m3u8?key=txiptv$IPV4•线路49
CCTV8,http://171.108.239.99:8181/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路50
CCTV8,http://171.116.59.153:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路51
CCTV8,http://gmxw.7766.org:808/hls/96/index.m3u8$IPV4•线路52
CCTV8,http://219.159.147.195:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路53
CCTV8,http://171.108.239.98:8181/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路54
CCTV8,http://123.189.36.39:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路55
CCTV8,http://58.220.219.14:9901/tsfile/live/0008_1.m3u8?key=txiptv$IPV4•线路56
CCTV8,http://111.160.17.2:59901/tsfile/live/0008_1.m3u8$IPV4•线路57
CCTV8,http://61.52.158.169:808/hls/8/index.m3u8$IPV4•线路58
CCTV8,http://223.159.8.12:8099/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路59
CCTV8,http://222.241.154.37:9901/tsfile/live/23008_1.m3u8?key=txiptv$IPV4•线路60
CCTV8,http://119.62.36.174:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路61
CCTV8,http://1.195.111.251:11190/tsfile/live/0008_1.m3u8$IPV4•线路62
CCTV9,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476893.m3u8$IPV4•线路1
CCTV9,http://39.164.160.249:9901/tsfile/live/0009_1.m3u8$IPV4•线路2
CCTV9,http://113.220.235.232:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
CCTV9,http://61.156.228.12:8154/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
CCTV9,http://101.66.199.26:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
CCTV9,http://101.66.198.53:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
CCTV9,http://101.66.198.93:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路7
CCTV9,http://101.66.198.213:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
CCTV9,http://101.66.198.222:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
CCTV9,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476893.m3u8$IPV4•线路11
CCTV9,http://39.164.160.249:9901/tsfile/live/0009_1.m3u8$IPV4•线路12
CCTV9,http://113.220.235.232:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
CCTV9,http://61.156.228.12:8154/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
CCTV9,http://101.66.199.26:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
CCTV9,http://101.66.198.53:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
CCTV9,http://101.66.198.93:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
CCTV9,http://101.66.198.213:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路18
CCTV9,http://101.66.198.222:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路19
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路20
CCTV9,http://115.171.216.195:4000/udp/225.1.8.9:8112$IPV4•线路21
CCTV9,http://www.zzlag.top:9087/tsfile/live/1018_1.m3u8?key=txiptv$IPV4•线路22
CCTV9,http://171.8.247.154:808/hls/9/index.m3u8$IPV4•线路23
CCTV9,http://58.17.48.228:808/hls/9/index.m3u8$IPV4•线路24
CCTV9,http://114.252.229.26:9876/rtp/239.3.1.62:8112$IPV4•线路25
CCTV9,http://222.241.154.37:9901/tsfile/live/23009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路26
CCTV9,http://58.57.21.166:9901/tsfile/live/0009_1.m3u8?key=txiptv$IPV4•线路27
CCTV9,http://61.136.67.238:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路28
CCTV9,http://171.108.239.98:8181/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路29
CCTV9,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV9HD/index.m3u8?gMac=unknown&livodToken=827790a3c97b2ec4d8db29f865f4a76f6ee666e7dd6f7d8d79c95ff19569c406_1720508034_604800&fromCDN=ws$IPV4•线路30
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv$IPV4•线路31
CCTV9,https://api.olelive.com/dis/live/CCTV9HD/hls.m3u8$IPV4•线路32
CCTV9,http://111.14.181.15:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路33
CCTV9,http://218.241.192.50:8808/rtp/239.3.1.62:8112$IPV4•线路34
CCTV9,http://123.189.36.39:9901/tsfile/live/1160_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路35
CCTV9,http://120.234.5.29:6000/udp/239.20.0.199:2196$IPV4•线路36
CCTV9,http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8$IPV4•线路37
CCTV9,http://mail.petzhu.top:7000/rtp/239.254.200.59:8112$IPV4•线路38
CCTV9,http://221.5.12.130:2223/hls/90/index.m3u8$IPV4•线路39
CCTV9,http://171.116.59.153:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路40
CCTV9,http://dms.yryyj.site:8188/udp/239.76.246.159:1234$IPV4•线路41
CCTV9,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV9HD/index.m3u8?gMac=unknown&livodToken=7962fd0fc672036d700e4e49a432622a74e060a23f1b55b1cc1e2ee7ee13b4a9_1720504614_604800&fromCDN=ws$IPV4•线路42
CCTV9,http://171.108.239.79:8181/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路43
CCTV9,http://61.52.158.169:808/hls/9/index.m3u8$IPV4•线路44
CCTV9,http://110.80.17.38:9901/tsfile/live/0009_1.m3u8?key=txiptv$IPV4•线路45
CCTV9,http://59.62.8.250:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路46
CCTV9,http://123.138.216.44:9902/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路47
CCTV9,http://111.160.17.2:59901/tsfile/live/0009_1.m3u8$IPV4•线路48
CCTV9,http://223.159.8.12:8099/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路49
CCTV9,http://123.112.208.22:4022/rtp/239.3.1.62:8112$IPV4•线路50
CCTV9,http://gouwu.pthv.gitv.tv:91/live/CCTV9hd-8M/live.m3u8$IPV4•线路51
CCTV9,http://222.241.154.37:9901/tsfile/live/23009_1.m3u8?key=txiptv$IPV4•线路52
CCTV9,http://119.62.36.174:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路53
CCTV9,http://124.165.251.82:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路54
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路55
CCTV9,http://223.151.49.74:59901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路56
CCTV9,http://219.159.147.195:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路57
CCTV9,http://59.62.8.250:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路58
CCTV9,http://218.89.240.144:59901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路59
CCTV9,http://118.122.2.29:9999/hls/9/index.m3u8$IPV4•线路60
CCTV9,http://117.27.190.42:9998/tsfile/live/23240_1.m3u8?key=txiptv$IPV4•线路61
CCTV9,http://171.108.239.99:8181/tsfile/live/1035_1.m3u8?key=txiptv$IPV4•线路62
CCTV9,http://123.163.55.234:9901/tsfile/live/0009_1.m3u8?key=txiptv$IPV4•线路63
CCTV9,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/57/index.m3u8?&encrypt=$IPV4•线路64
CCTV9,http://1.195.111.251:11190/tsfile/live/0009_1.m3u8$IPV4•线路65
CCTV9,http://219.159.147.195:9901/tsfile/live/1011_1.m3u8?key=txiptv$IPV4•线路66
CCTV9,http://219.147.200.9:18080/newlive/live/hls/9/live.m3u8$IPV4•线路67
CCTV9,http://171.108.239.99:8181/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路68
CCTV10,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476895.m3u8$IPV4•线路1
CCTV10,http://39.164.160.249:9901/tsfile/live/0010_1.m3u8$IPV4•线路2
CCTV10,http://61.156.228.12:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
CCTV10,http://113.220.235.232:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
CCTV10,http://101.66.199.26:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
CCTV10,http://101.66.198.93:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
CCTV10,http://101.66.198.213:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路7
CCTV10,http://101.66.198.222:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
CCTV10,http://101.66.198.245:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
CCTV10,http://123.138.22.30:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
CCTV10,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476895.m3u8$IPV4•线路11
CCTV10,http://39.164.160.249:9901/tsfile/live/0010_1.m3u8$IPV4•线路12
CCTV10,http://61.156.228.12:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
CCTV10,http://113.220.235.232:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
CCTV10,http://101.66.199.26:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
CCTV10,http://101.66.198.93:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
CCTV10,http://101.66.198.213:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
CCTV10,http://101.66.198.222:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路18
CCTV10,http://101.66.198.245:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路19
CCTV10,http://123.138.22.30:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路20
CCTV10,https://api.olelive.com/dis/live/CCTV10HD/hls.m3u8$IPV4•线路21
CCTV10,http://www.zzlag.top:9087/tsfile/live/1019_1.m3u8?key=txiptv$IPV4•线路22
CCTV10,http://222.241.154.37:9901/tsfile/live/23010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路23
CCTV10,http://dms.yryyj.site:8188/udp/239.76.246.160:1234$IPV4•线路24
CCTV10,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV10HD/index.m3u8?gMac=unknown&livodToken=3372eeac7f52075d36d0edd66eab703b95c8eb3ddf8502186f235a1d890717d9_1720508080_604800&fromCDN=ws$IPV4•线路25
CCTV10,http://58.57.21.166:9901/tsfile/live/0010_1.m3u8?key=txiptv$IPV4•线路26
CCTV10,http://171.108.239.79:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路27
CCTV10,http://124.128.73.58:9901/tsfile/live/0010_1.m3u8?key=txiptv$IPV4•线路28
CCTV10,http://1b6467f415.iok.la:9931/tsfile/live/1030_1.m3u8$IPV4•线路29
CCTV10,http://111.14.181.15:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路30
CCTV10,http://218.241.192.50:8808/rtp/239.3.1.63:8116$IPV4•线路31
CCTV10,http://171.108.239.80:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路32
CCTV10,http://120.234.5.29:6000/udp/239.20.0.200:2198$IPV4•线路33
CCTV10,http://mail.petzhu.top:7000/rtp/239.254.200.160:6000$IPV4•线路34
CCTV10,http://alvin.ergotron.net:8000/udp/239.77.1.113:5146$IPV4•线路35
CCTV10,http://222.240.82.92:9901/tsfile/live/0010_1.m3u8$IPV4•线路36
CCTV10,http://123.112.208.22:4022/rtp/239.3.1.63:8116$IPV4•线路37
CCTV10,http://110.80.17.38:9901/tsfile/live/0010_1.m3u8?key=txiptv$IPV4•线路38
CCTV10,http://111.160.17.2:59901/tsfile/live/0010_1.m3u8$IPV4•线路39
CCTV10,http://58.220.219.14:9901/tsfile/live/0010_1.m3u8$IPV4•线路40
CCTV10,http://115.171.216.195:4000/udp/225.1.8.10:8116$IPV4•线路41
CCTV10,http://171.108.239.98:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路42
CCTV10,http://114.252.229.26:9876/rtp/239.3.1.63:8116$IPV4•线路43
CCTV10,http://59.62.8.250:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路44
CCTV10,http://223.151.49.74:59901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路45
CCTV10,http://58.17.48.228:808/hls/10/index.m3u8$IPV4•线路46
CCTV10,http://36.248.137.69:60033/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路47
CCTV10,http://124.165.251.82:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路48
CCTV10,http://171.108.239.99:8181/tsfile/live/1036_1.m3u8?key=txiptv$IPV4•线路49
CCTV10,http://117.27.190.42:9998/tsfile/live/23241_1.m3u8?key=txiptv$IPV4•线路50
CCTV10,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV10HD/index.m3u8?gMac=unknown&livodToken=fabd3816e5335ddba8d1d88c9536a13c2675337479957dee07e669564a88f4e7_1720504638_604800&fromCDN=ws$IPV4•线路51
CCTV10,http://fangke.blueswords.com:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路52
CCTV10,http://220.164.192.48:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路53
CCTV10,http://123.163.55.234:9901/tsfile/live/0010_1.m3u8?key=txiptv$IPV4•线路54
CCTV10,http://223.159.8.12:8099/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路55
CCTV10,http://222.241.154.37:9901/tsfile/live/23010_1.m3u8?key=txiptv$IPV4•线路56
CCTV10,http://1.195.111.251:11190/tsfile/live/0010_1.m3u8$IPV4•线路57
CCTV10,http://118.122.2.29:9999/hls/10/index.m3u8$IPV4•线路58
CCTV10,http://119.62.36.174:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路59
CCTV10,http://171.108.239.99:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路60
CCTV10,http://1.195.111.251:11190/tsfile/live/0010_1.m3u8?%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E6%99%B4%E5%9B%AD%E3%80%91%E6%95%B4%E7%90%86%E5%88%86%E4%BA%AB$IPV4•线路61
CCTV11,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476897.m3u8$IPV4•线路1
CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8$IPV4•线路2
CCTV11,http://39.164.160.249:9901/tsfile/live/0011_1.m3u8$IPV4•线路3
CCTV11,http://61.156.228.12:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
CCTV11,http://113.220.235.232:9999/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
CCTV11,http://101.66.199.26:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
CCTV11,http://101.66.198.53:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路7
CCTV11,http://101.66.198.93:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
CCTV11,http://101.66.198.213:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
CCTV11,http://101.66.198.222:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路10
CCTV11,http://101.66.198.245:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路11
CCTV11,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476897.m3u8$IPV4•线路12
CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8$IPV4•线路13
CCTV11,http://39.164.160.249:9901/tsfile/live/0011_1.m3u8$IPV4•线路14
CCTV11,http://61.156.228.12:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
CCTV11,http://113.220.235.232:9999/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路16
CCTV11,http://101.66.199.26:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
CCTV11,http://101.66.198.53:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路18
CCTV11,http://101.66.198.93:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路19
CCTV11,http://101.66.198.213:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路20
CCTV11,http://101.66.198.222:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路21
CCTV11,http://101.66.198.245:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路22
CCTV11,http://115.171.216.195:4000/udp/225.1.8.73:8120$IPV4•线路23
CCTV11,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV11HD/index.m3u8?gMac=unknown&livodToken=b7b4308467a66538e5a370fdfe90b3be8c54fa72c5cb958e5f43f4f56e036d2e_1720508128_604800&fromCDN=ws$IPV4•线路24
CCTV11,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV11HD/index.m3u8?gMac=unknown&livodToken=0034ae2fe24df5a14eb68b5de40ac5b36ab49542913cb5b015ae64ff49312f97_1720504669_604800&fromCDN=ws$IPV4•线路25
CCTV11,http://222.241.154.37:9901/tsfile/live/23011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路26
CCTV11,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225853/index.m3u8$IPV4•线路27
CCTV11,http://qingcheng.pro:7890/udp/238.125.4.83:5140$IPV4•线路28
CCTV11,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8?key=txiptv$IPV4•线路29
CCTV11,http://1b6467f415.iok.la:9931/tsfile/live/1031_1.m3u8$IPV4•线路30
CCTV11,http://111.14.181.15:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路31
CCTV11,http://218.241.192.50:8808/rtp/239.3.1.152:8120$IPV4•线路32
CCTV11,http://120.234.5.29:6000/udp/239.21.0.35:3480$IPV4•线路33
CCTV11,http://mail.petzhu.top:7000/rtp/239.254.201.123:8120$IPV4•线路34
CCTV11,http://alvin.ergotron.net:8000/udp/239.77.1.238:5146$IPV4•线路35
CCTV11,http://223.159.8.12:8099/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路36
CCTV11,http://171.108.239.79:8181/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路37
CCTV11,http://110.80.17.38:9901/tsfile/live/0011_1.m3u8?key=txiptv$IPV4•线路38
CCTV11,http://111.160.17.2:59901/tsfile/live/0011_1.m3u8$IPV4•线路39
CCTV11,http://dms.yryyj.site:8188/udp/239.76.245.251:1234$IPV4•线路40
CCTV11,http://gouwu.pthv.gitv.tv:91/live/CCTV11hd-8M/live.m3u8$IPV4•线路41
CCTV11,http://222.241.154.37:9901/tsfile/live/23011_1.m3u8?key=txiptv$IPV4•线路42
CCTV11,http://219.159.147.195:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路43
